customer id,state,gender,customer lifetime value,income,monthly premium auto,policy type,vehicle class,total claim amount
HD32044,Oregon,F,828815.56,33816.0,106.0,Corporate Auto,Four-Door Car,508.8
HH30454,Oregon,M,3265483.83,0.0,153.0,Personal Auto,SUV,1101.6
AH84063,Oregon,F,471945.01,89642.0,121.0,Corporate Auto,SUV,86.320022
QA17596,California,F,390347.48,60068.0,98.0,Personal Auto,Two-Door Car,470.4
XI41052,California,F,545725.97,50044.0,139.0,Personal Auto,SUV,667.2
DI30528,California,F,272535.64,36650.0,69.0,Personal Auto,Four-Door Car,56.60333
SC66359,Arizona,F,443397.37,50653.0,110.0,Corporate Auto,SUV,262.865172
EN61670,Arizona,F,533246.27,68931.0,66.0,Personal Auto,Four-Door Car,309.577946
DQ10761,Oregon,M,231509.5,0.0,73.0,Corporate Auto,Four-Door Car,350.4
BQ51587,California,F,541195.37,0.0,73.0,Personal Auto,Four-Door Car,365.364581
JE21522,California,M,958733.23,39266.0,80.0,Personal Auto,Four-Door Car,384.0
WS47147,California,M,2210350.72,0.0,102.0,Personal Auto,SUV,489.6
ZA64638,Nevada,F,976494.53,0.0,98.0,Personal Auto,Four-Door Car,705.6
EW38459,Nevada,F,256715.15,40864.0,65.0,Corporate Auto,Four-Door Car,9.51528
QW87316,Oregon,F,265062.28,39035.0,68.0,Personal Auto,Four-Door Car,244.564334
IC43478,California,M,1126436.33,34923.0,98.0,Personal Auto,Two-Door Car,639.105556
TE34064,California,M,216852.35,0.0,63.0,Personal Auto,Four-Door Car,453.6
WU60905,California,F,861066.75,0.0,111.0,Corporate Auto,SUV,532.8
YM18992,California,F,283464.62,24506.0,71.0,Personal Auto,Two-Door Car,511.2
PD55753,Oregon,M,893013.97,0.0,82.0,Personal Auto,Four-Door Car,554.522969
KU56006,Arizona,F,553638.7,52220.0,70.0,Personal Auto,Four-Door Car,336.0
MJ69973,Arizona,M,284085.43,0.0,74.0,Personal Auto,Two-Door Car,402.449823
TW43626,California,M,808288.1,53554.0,67.0,Personal Auto,Four-Door Car,327.020539
XX84133,California,M,525473.43,34476.0,67.0,Corporate Auto,Four-Door Car,5.3953
ZW84453,Arizona,F,511623.76,0.0,70.0,Personal Auto,Four-Door Car,131.401291
HO29524,California,M,303464.7,68205.0,76.0,Personal Auto,Two-Door Car,99.382943
VE89726,California,female,802489.99,0.0,119.0,Personal Auto,SUV,856.8
GE87503,California,M,1821114.32,53690.0,154.0,Personal Auto,SUV,739.2
PX90263,Oregon,M,512156.33,0.0,72.0,Personal Auto,Four-Door Car,518.4
NI17718,California,female,215017.86,0.0,61.0,Personal Auto,Four-Door Car,292.8
FY32213,California,female,559538.99,74454.0,71.0,Personal Auto,Four-Door Car,340.8
RZ13254,Nevada,female,756282.4,0.0,73.0,Personal Auto,Four-Door Car,350.4
GN45013,Oregon,M,538585.32,29664.0,71.0,Personal Auto,Four-Door Car,340.8
NM39588,Washington,F,267805.83,72450.0,66.0,Corporate Auto,Four-Door Car,84.218363
KU84464,Nevada,female,942256.79,47272.0,79.0,Personal Auto,Four-Door Car,64.546877
YH43527,Oregon,female,360586.03,21585.0,92.0,Corporate Auto,Four-Door Car,441.6
RO30676,California,female,776259.06,23827.0,106.0,Personal Auto,Four-Door Car,37.910623
QL59704,Arizona,female,2344490.05,69906.0,74.0,Corporate Auto,Four-Door Car,202.860399
QH19450,California,female,255817.82,0.0,72.0,Corporate Auto,Four-Door Car,345.6
SA54664,Washington,M,265438.1,73196.0,66.0,Personal Auto,Four-Door Car,85.809817
CI38330,Washington,M,254978.61,72217.0,6464.0,Personal Auto,Four-Door Car,91.146661
WB38524,California,M,296959.33,46131.0,74.0,Personal Auto,Two-Door Car,355.2
CE56187,Oregon,female,436312.46,54514.0,109.0,Personal Auto,SUV,286.234931
JL19416,California,female,588430.86,0.0,161.0,Personal Auto,SUV,1159.2
JZ61422,Nevada,female,527219.16,96668.0,66.0,Personal Auto,Four-Door Car,316.8
LA13377,California,M,550989.57,78879.0,69.0,Personal Auto,Four-Door Car,466.570791
NC99948,Nevada,M,1631368.35,0.0,69.0,Personal Auto,Four-Door Car,331.2
QD34785,Arizona,female,567805.02,0.0,76.0,Personal Auto,Four-Door Car,364.8
RO26085,California,female,1210120.88,0.0,112.0,Personal Auto,Sports Car,1252.406235
ES57969,Oregon,M,245357.08,29735.0,69.0,Personal Auto,Four-Door Car,331.2
JK55587,California,M,507566.27,23082.0,65.0,Special Auto,Four-Door Car,312.0
RN97635,Arizona,M,321497.94,53984.0,80.0,Corporate Auto,Four-Door Car,421.484456
BI76326,California,female,1227534.31,52135.0,156.0,Personal Auto,SUV,430.505942
JA34909,California,female,272221.07,17576.0,71.0,Corporate Auto,Four-Door Car,398.502948
OJ90342,Oregon,female,245744.09,29486.0,62.0,Personal Auto,Four-Door Car,7.646763
CM88932,Oregon,female,355484.53,58557.0,88.0,Corporate Auto,Four-Door Car,55.510526
JJ97525,California,M,492954.97,25632.0,63.0,Personal Auto,Two-Door Car,351.270869
XV21647,California,female,803645.03,0.0,112.0,Personal Auto,Sports Car,806.4
MC83487,Arizona,M,427691.53,18768.0,68.0,Corporate Auto,Four-Door Car,647.454583
BL90769,California,female,3347334.95,33190.0,106.0,Personal Auto,SUV,508.8
CR57148,Oregon,female,596058.14,47945.0,74.0,Personal Auto,Two-Door Car,128.43823
CP85232,Arizona,M,4479546.94,58778.0,126.0,Special Auto,SUV,302.033971
YL74732,California,female,383211.81,15192.0,100.0,Personal Auto,SUV,480.0
FG16766,California,female,683793.26,51859.0,171.0,Personal Auto,SUV,1003.160633
NV55438,Nevada,female,528526.82,23422.0,72.0,Personal Auto,Two-Door Car,518.4
RM10880,California,female,309651.12,21604.0,79.0,Corporate Auto,Four-Door Car,379.2
GL56175,Arizona,M,358971.07,79298.0,90.0,Personal Auto,Four-Door Car,244.362072
UK52289,Arizona,female,258240.85,76731.0,64.0,Special Auto,Four-Door Car,201.455005
OT85112,Washington,M,340391.94,38460.0,88.0,Personal Auto,Four-Door Car,91.55098
BC62782,Arizona,F,1357567.6,48534.0,115.0,Personal Auto,SUV,552.0
TI19722,Washington,M,343613.43,30817.0,88.0,Corporate Auto,Four-Door Car,91.834668
JP30654,Oregon,F,2868582.79,48412.0,104.0,Personal Auto,SUV,707.430832
UM45563,Washington,M,450267.97,68798.0,114.0,Personal Auto,SUV,92.915251
EN60878,Oregon,M,618311.15,23712.0,85.0,Personal Auto,Four-Door Car,376.126419
JF36291,California,M,387364.7,28142.0,105.0,Personal Auto,Sports Car,701.708239
BK59444,California,F,1892933.06,72196.0,68.0,Personal Auto,Four-Door Car,152.184244
MK70700,California,M,555329.58,68197.0,69.0,Personal Auto,Four-Door Car,176.819414
IW71076,California,M,501125.92,75248.0,63.0,Corporate Auto,Four-Door Car,104.454624
AP98768,California,F,1044244.63,0.0,98.0,Personal Auto,Four-Door Car,941.718054
OM24164,Nevada,M,219961.78,0.0,65.0,Personal Auto,Two-Door Car,468.0
HR85211,Washington,female,512317.09,89879.0,63.0,Personal Auto,Two-Door Car,94.030308
VC87846,Oregon,M,748431.05,46998.0,96.0,Corporate Auto,Four-Door Car,460.8
ZM92052,Oregon,M,261302.31,57099.0,67.0,Personal Auto,Two-Door Car,67.859881
ON73702,Arizona,F,908063.97,33897.0,114.0,Corporate Auto,SUV,539.843003
QQ90441,Nevada,F,1377097.62,59207.0,116.0,Personal Auto,Four-Door Car,556.8
HU35721,Oregon,M,287682.29,40171.0,73.0,Personal Auto,Four-Door Car,350.4
YP47665,Washington,M,540891.15,80192.0,67.0,Personal Auto,Four-Door Car,95.193157
FU99476,Washington,M,677030.68,74422.0,85.0,Personal Auto,Four-Door Car,95.338505
AG85615,Oregon,M,2414387.56,0.0,87.0,Special Auto,Four-Door Car,626.4
OY74069,Arizona,F,353805.95,0.0,67.0,Personal Auto,Four-Door Car,321.6
DJ91267,Nevada,F,2909123.94,34226.0,244.0,Personal Auto,Luxury SUV,494.395024
KB72438,California,F,1983420.12,65989.0,123.0,Personal Auto,SUV,115.545086
TR67616,Oregon,M,473136.7,30686.0,61.0,Corporate Auto,Four-Door Car,19.938981
GF65731,California,F,3553784.6,0.0,113.0,Personal Auto,Sports Car,799.926741
HB67642,Arizona,F,3461137.9,20090.0,109.0,Personal Auto,Sports Car,523.2
DP84567,California,M,2021630.88,0.0,183.0,Personal Auto,Luxury SUV,878.4
VV77534,Oregon,M,1397651.93,77094.0,176.0,Personal Auto,SUV,444.470676
GL67540,California,F,590408.82,97413.0,73.0,Personal Auto,Four-Door Car,268.819985
SV50502,Oregon,F,559583.5,79189.0,69.0,Corporate Auto,Four-Door Car,331.2
UK59698,California,F,229430.36,0.0,62.0,Personal Auto,Two-Door Car,297.6
OA57352,Arizona,F,627391.19,18577.0,86.0,Personal Auto,Four-Door Car,412.8
ZF84449,Oregon,F,372672.8,0.0,112.0,Special Auto,Sports Car,806.4
AX86150,Washington,M,265671.31,62777.0,67.0,Personal Auto,Two-Door Car,101.288069
HG39060,Oregon,Male,511068.08,0.0,74.0,Corporate Auto,Four-Door Car,532.8
EM29359,Nevada,Male,712659.65,17483.0,183.0,Personal Auto,Luxury Car,1317.6
SF57173,Oregon,Male,460163.41,84394.0,114.0,Personal Auto,SUV,691.412378
OT47603,Oregon,Male,915523.97,0.0,127.0,Personal Auto,Sports Car,804.811859
SW31412,Oregon,F,1480805.62,41440.0,62.0,Personal Auto,Four-Door Car,297.6
JS36322,Arizona,Male,890167.84,0.0,136.0,Personal Auto,Sports Car,1090.86434
RE81445,Oregon,F,573459.82,98132.0,71.0,Personal Auto,Two-Door Car,50.587035
RM24280,Oregon,F,417769.7,0.0,112.0,Personal Auto,Four-Door Car,537.6
LC25393,California,Male,2777628.91,88220.0,230.0,Personal Auto,Luxury Car,151.528482
UX38930,Arizona,F,1036434.75,58327.0,129.0,Personal Auto,SUV,347.075948
HD95496,Oregon,Male,785190.14,25950.0,66.0,Personal Auto,Two-Door Car,271.697529
RX24650,Oregon,Male,477294.38,20993.0,133.0,Corporate Auto,SUV,638.4
DW19309,Oregon,Male,1422650.49,65726.0,177.0,Corporate Auto,SUV,849.6
MT41386,Washington,M,287543.24,84768.0,72.0,Personal Auto,Two-Door Car,110.484661
WZ40465,Washington,F,504129.96,36234.0,63.0,Personal Auto,Four-Door Car,113.534474
DB42794,California,Male,436293.12,58842.0,110.0,Personal Auto,Four-Door Car,528.0
JB50798,Oregon,F,962452.44,25629.0,124.0,Corporate Auto,Sports Car,595.2
IP69763,Washington,F,2191440.55,77311.0,181.0,Personal Auto,SUV,113.609508
TE35785,California,Male,694842.22,0.0,196.0,Personal Auto,Luxury SUV,1337.063487
HX74855,Washington,M,247152.84,95697.0,61.0,Personal Auto,Two-Door Car,114.273025
QN65180,Oregon,F,2190391.36,22254.0,79.0,Personal Auto,Four-Door Car,125.194389
GE47180,Nevada,Male,902882.14,65974.0,113.0,Personal Auto,Sports Car,235.220971
VQ38776,Oregon,F,530375.95,0.0,76.0,Personal Auto,Four-Door Car,395.34111
BH86846,Washington,M,2070825.88,92079.0,65.0,Corporate Auto,Four-Door Car,114.798771
IN17648,Nevada,Male,512376.81,0.0,74.0,Personal Auto,Two-Door Car,772.798511
DF95759,Oregon,Male,949234.3,0.0,132.0,Personal Auto,SUV,633.6
QG45324,Oregon,F,820486.32,0.0,73.0,Personal Auto,Four-Door Car,350.4
MN61620,Arizona,F,987729.57,67752.0,131.0,Personal Auto,Sports Car,168.517149
YH86390,California,F,481500.97,25398.0,64.0,Corporate Auto,Four-Door Car,307.2
FY13480,California,Male,627701.17,0.0,88.0,Personal Auto,Four-Door Car,633.6
YH61661,California,M,826063.98,33321.0,105.0,Special Auto,SUV,504.0
NL93182,Nevada,M,254945.0,0.0,78.0,Corporate Auto,Four-Door Car,845.654042
LN31673,Washington,F,1131808.98,38923.0,99.0,Personal Auto,Four-Door Car,115.728852
WE68644,Oregon,F,380392.18,20325.0,100.0,Personal Auto,Sports Car,668.29397
EZ30498,Oregon,M,863540.35,13129.0,117.0,Personal Auto,SUV,700.901632
QY74517,Oregon,F,551055.9,0.0,73.0,Personal Auto,Four-Door Car,525.6
NM88660,Nevada,M,358588.41,49080.0,91.0,Corporate Auto,Four-Door Car,25.299
MZ82036,Nevada,M,488925.28,42536.0,63.0,Personal Auto,Four-Door Car,375.330097
ID20929,Oregon,M,275694.17,29926.0,74.0,Corporate Auto,Four-Door Car,418.233667
EY50028,Nevada,M,328954.74,0.0,86.0,Corporate Auto,Two-Door Car,398.240791
TT82373,California,F,1093717.85,21450.0,138.0,Personal Auto,Sports Car,938.513425
OH64088,California,M,737556.79,33345.0,65.0,Corporate Auto,Four-Door Car,338.619869
SK97780,California,F,1011077.82,15752.0,90.0,Corporate Auto,Two-Door Car,339.344531
IO33050,Oregon,F,511941.43,40169.0,65.0,Personal Auto,Four-Door Car,302.818833
XA55917,California,F,853383.2,26049.0,113.0,Personal Auto,SUV,619.165344
JK32620,Nevada,M,222476.8,0.0,68.0,Personal Auto,Four-Door Car,326.4
RQ19236,Arizona,M,804280.38,55411.0,100.0,Personal Auto,Sports Car,259.561195
QC47433,Oregon,M,255443.71,12459.0,70.0,Personal Auto,Four-Door Car,336.0
RA93608,Oregon,M,1807394.0,64620.0,76.0,Personal Auto,Two-Door Car,364.8
XH97711,California,M,243050.66,83140.0,61.0,Corporate Auto,Four-Door Car,179.161843
AU96286,Oregon,F,316765.84,0.0,92.0,Corporate Auto,Four-Door Car,662.4
KC17170,Arizona,F,546560.4,54422.0,68.0,Corporate Auto,Four-Door Car,75.501852
ZN47335,California,M,1035751.42,68309.0,131.0,Corporate Auto,SUV,306.983596
EI46264,California,M,253781.39,56621.0,65.0,Personal Auto,Four-Door Car,84.026848
EK87864,Arizona,F,282194.72,38977.0,70.0,Special Auto,Four-Door Car,139.489926
GV45403,AZ,M,775712.81,0.0,111.0,Corporate Auto,Two-Door Car,607.4459
QK31192,AZ,M,407913.27,0.0,114.0,Corporate Auto,Two-Door Car,631.124372
LU89008,AZ,F,595554.46,0.0,83.0,Personal Auto,Four-Door Car,628.023494
NS10490,Oregon,F,1415861.36,83235.0,70.0,Personal Auto,Two-Door Car,336.0
KL98495,Nevada,M,848723.8,0.0,74.0,Personal Auto,Two-Door Car,426.655599
IU96845,AZ,M,628547.69,32390.0,80.0,Personal Auto,Four-Door Car,91.417923
QL93655,Oregon,F,1147348.15,66538.0,95.0,Personal Auto,Two-Door Car,317.844812
PF40592,Washington,F,494263.06,23285.0,65.0,Personal Auto,Two-Door Car,118.446235
LZ34046,Oregon,M,2359468.02,76358.0,66.0,Personal Auto,Four-Door Car,86.461582
JC80093,Washington,M,257250.66,21104.0,66.0,Personal Auto,Four-Door Car,118.454974
YE88490,AZ,F,538089.86,55350.0,67.0,Personal Auto,Four-Door Car,321.6
YC80498,California,F,477055.09,12964.0,65.0,Personal Auto,Two-Door Car,362.774545
AI85843,AZ,F,675665.14,33288.0,86.0,Personal Auto,Four-Door Car,221.856184
XD66024,AZ,F,593601.18,0.0,84.0,Personal Auto,Four-Door Car,980.169081
FY51713,AZ,F,357076.05,56168.0,88.0,Personal Auto,Four-Door Car,614.675906
PH26378,California,M,601996.05,0.0,92.0,Personal Auto,Four-Door Car,662.4
WQ18638,Oregon,M,542686.4,23105.0,69.0,Personal Auto,Two-Door Car,331.2
KY14688,Oregon,F,273031.38,36218.0,68.0,Personal Auto,Four-Door Car,145.252168
TC97762,California,F,498268.14,52275.0,62.0,Corporate Auto,Four-Door Car,374.240783
QC87108,Oregon,F,876926.68,49665.0,74.0,Personal Auto,Four-Door Car,355.2
CX12134,Nevada,M,422061.35,32471.0,110.0,Personal Auto,Two-Door Car,528.0
SM73248,AZ,M,1153750.51,0.0,86.0,Corporate Auto,Two-Door Car,619.2
CK19789,California,F,588718.2,62773.0,73.0,Personal Auto,Four-Door Car,80.669257
UV12583,California,F,470058.38,76694.0,117.0,Personal Auto,SUV,561.6
JC11405,Oregon,M,1096395.72,55687.0,276.0,Personal Auto,Luxury SUV,1324.8
KA89683,AZ,F,252317.12,0.0,70.0,Personal Auto,Four-Door Car,504.0
BG85305,Nevada,M,375780.47,36633.0,96.0,Personal Auto,Four-Door Car,460.8
UQ87917,Oregon,M,1294173.35,77060.0,106.0,Personal Auto,SUV,468.566133
XN11823,Nevada,F,376446.51,92600.0,94.0,Corporate Auto,Two-Door Car,842.43785
OS46571,California,M,688955.7,0.0,66.0,Personal Auto,Four-Door Car,475.2
PX17116,Nevada,M,362345.42,0.0,111.0,Corporate Auto,SUV,1171.93117
RP19541,AZ,M,758211.38,64801.0,64.0,Personal Auto,Four-Door Car,268.471802
ZR25747,Oregon,F,827774.56,45257.0,103.0,Corporate Auto,Two-Door Car,494.4
NQ86532,California,M,257645.56,26854.0,66.0,Personal Auto,Four-Door Car,475.2
JY27336,Oregon,F,820538.79,85840.0,102.0,Corporate Auto,SUV,138.722385
PB54378,Oregon,F,1958246.89,26463.0,72.0,Corporate Auto,Four-Door Car,345.6
SV38190,Nevada,F,648152.66,30689.0,81.0,Personal Auto,Four-Door Car,467.24802
CV24005,Oregon,M,259931.09,29590.0,66.0,Corporate Auto,Two-Door Car,467.503236
EX28656,Oregon,F,983033.76,25965.0,253.0,Personal Auto,Luxury SUV,1214.4
CF57022,Oregon,M,1044265.14,17269.0,139.0,Personal Auto,SUV,667.2
GM16780,Oregon,M,3605753.7,90330.0,137.0,Corporate Auto,Sports Car,192.085299
BX94438,California,F,847003.68,0.0,113.0,Corporate Auto,SUV,619.973889
RM41745,California,F,827878.65,0.0,110.0,Personal Auto,Four-Door Car,1002.782553
XR70252,California,F,478893.26,0.0,67.0,Personal Auto,Two-Door Car,321.6
YH92099,AZ,F,308799.99,18558.0,80.0,Special Auto,Four-Door Car,384.0
SG81493,Arizona,M,444373.62,46384.0,113.0,Corporate Auto,Four-Door Car,251.774574
ZX23819,Oregon,F,798408.65,0.0,72.0,Personal Auto,Two-Door Car,866.208321
FJ54907,Oregon,F,718097.1,42303.0,180.0,Personal Auto,Luxury SUV,1210.920949
CU26127,California,F,1565603.43,71731.0,130.0,Corporate Auto,SUV,599.648466
YH60476,Oregon,M,578018.22,51066.0,74.0,Corporate Auto,Four-Door Car,787.993313
ZZ97035,California,M,2071494.04,0.0,203.0,Corporate Auto,Luxury Car,2027.724442
GE82737,Nevada,F,533735.24,0.0,86.0,Personal Auto,Four-Door Car,619.2
KY21873,Arizona,M,505082.62,0.0,69.0,Personal Auto,Two-Door Car,72.852047
UA51318,Arizona,F,511662.4,26173.0,68.0,Corporate Auto,Four-Door Car,449.819671
BV55014,Oregon,M,726873.7,24445.0,63.0,Personal Auto,Two-Door Car,302.4
HX21307,Oregon,Male,261661.39,72302.0,66.0,Personal Auto,Two-Door Car,316.8
LQ68252,Oregon,Male,373843.62,27208.0,102.0,Personal Auto,SUV,489.6
CR92802,California,F,272535.64,36650.0,69.0,Special Auto,Four-Door Car,56.60333
SL35268,Arizona,Male,545386.12,30855.0,68.0,Corporate Auto,Four-Door Car,259.060862
RD62882,Arizona,F,684615.03,0.0,95.0,Personal Auto,Two-Door Car,456.0
JS42382,Oregon,Male,617291.42,99960.0,76.0,Corporate Auto,Four-Door Car,364.8
BT30554,Arizona,F,1034632.45,0.0,98.0,Personal Auto,Four-Door Car,470.4
VP57424,Nevada,F,699700.86,55873.0,88.0,Personal Auto,Four-Door Car,299.356083
VU19243,Arizona,F,419625.77,18052.0,111.0,Personal Auto,Four-Door Car,699.1679
TA82973,Oregon,F,785810.98,28937.0,104.0,Personal Auto,SUV,117.959654
GK71720,Oregon,F,606434.4,0.0,86.0,Personal Auto,Four-Door Car,545.240341
OQ61223,California,Male,1749752.2,0.0,73.0,Personal Auto,Two-Door Car,350.4
LL62746,Oregon,Male,897064.73,12829.0,118.0,Personal Auto,SUV,328.231432
JQ56711,Oregon,F,592311.72,92163.0,73.0,Personal Auto,Two-Door Car,66.568642
AW77988,Oregon,Male,3585059.94,17588.0,192.0,Personal Auto,Luxury Car,1382.4
QP84605,Washington,F,870984.53,41546.0,111.0,Corporate Auto,Four-Door Car,121.306839
MY97912,Arizona,Male,1330933.52,0.0,127.0,Personal Auto,SUV,609.6
IB87349,California,M,452850.49,70340.0,113.0,Special Auto,Four-Door Car,542.4
AW73065,Oregon,F,279190.65,0.0,74.0,Personal Auto,Four-Door Car,532.8
BW80872,Washington,M,443441.12,34549.0,111.0,Personal Auto,Four-Door Car,125.933005
PX70175,Arizona,M,799600.75,93459.0,99.0,Personal Auto,Four-Door Car,655.41333
KF75098,Arizona,M,512973.9,86148.0,65.0,Personal Auto,Four-Door Car,312.0
IS50283,California,F,569717.52,27048.0,72.0,Corporate Auto,Four-Door Car,345.6
MY64920,Oregon,F,921713.06,73259.0,115.0,Personal Auto,SUV,673.34265
KN34250,Oregon,F,1020892.76,35482.0,129.0,Corporate Auto,SUV,619.2
GN46207,Oregon,F,417068.73,29462.0,107.0,Personal Auto,SUV,513.6
KL57176,Oregon,F,450540.58,67801.0,115.0,Personal Auto,SUV,23.810491
MN94234,California,M,310756.86,0.0,94.0,Personal Auto,Two-Door Car,451.2
JY90595,Arizona,M,552866.5,16042.0,73.0,Personal Auto,Two-Door Car,350.4
HK26543,California,M,504586.67,28056.0,64.0,Personal Auto,Four-Door Car,307.2
PN86062,California,M,296272.25,16495.0,85.0,Corporate Auto,Four-Door Car,408.0
VW27730,California,F,866595.64,41163.0,108.0,Corporate Auto,SUV,231.922173
SH55671,Arizona,F,1141344.12,0.0,161.0,Personal Auto,Sports Car,772.8
MO56878,California,M,1548843.2,33799.0,109.0,Corporate Auto,SUV,664.980242
VO38365,Washington,F,886114.95,90125.0,110.0,Corporate Auto,SUV,128.645946
SV35618,Oregon,F,593474.15,87747.0,147.0,Personal Auto,SUV,46.492039
RX12347,Nevada,M,354323.21,35695.0,90.0,Personal Auto,Four-Door Car,432.0
FR55658,California,M,349002.83,90985.0,87.0,Personal Auto,Four-Door Car,78.085149
XS12556,California,F,368309.99,0.0,101.0,Corporate Auto,Sports Car,564.466556
ZU73588,California,M,598977.39,66839.0,154.0,Personal Auto,Sports Car,739.2
WT43034,California,F,1250084.3,0.0,165.0,Personal Auto,SUV,792.0
VM13430,Oregon,F,860915.82,79090.0,107.0,Corporate Auto,SUV,289.040734
TC78849,Oregon,M,249745.51,24825.0,64.0,Personal Auto,Two-Door Car,155.938593
VC34764,California,M,701917.72,26806.0,63.0,Personal Auto,Four-Door Car,302.4
WO90953,Oregon,F,538792.63,56835.0,67.0,Personal Auto,Two-Door Car,326.549425
IU47468,Oregon,F,616555.75,0.0,88.0,Special Auto,Two-Door Car,653.65668
KO46064,California,M,273020.29,46135.0,69.0,Personal Auto,Four-Door Car,103.935601
RB34917,Arizona,F,516211.69,0.0,73.0,Personal Auto,Four-Door Car,809.532341
BI38192,Oregon,F,793706.48,22862.0,67.0,Personal Auto,Two-Door Car,321.6
PU18983,Oregon,F,860815.72,21450.0,110.0,Personal Auto,Sports Car,528.0
SW79912,Oregon,M,263254.58,95854.0,65.0,Personal Auto,Two-Door Car,312.0
ES39217,Oregon,F,778500.42,44897.0,99.0,Personal Auto,Four-Door Car,580.72531
KP72427,Washington,M,2163983.86,64455.0,108.0,Personal Auto,SUV,133.735395
UA19178,Oregon,F,498082.5,53265.0,62.0,Personal Auto,Four-Door Car,238.005074
PR53785,Arizona,F,745723.78,0.0,198.0,Personal Auto,Luxury Car,1577.674417
XF57481,Washington,M,1064093.93,50450.0,90.0,Personal Auto,Two-Door Car,135.892444
CN90378,California,F,686250.83,54780.0,88.0,Personal Auto,Four-Door Car,135.26125
KI56154,Nevada,M,904898.34,0.0,119.0,Personal Auto,Sports Car,571.2
UI55951,California,M,554803.19,67798.0,69.0,Personal Auto,Four-Door Car,331.2
FF28650,Oregon,M,831268.16,21442.0,118.0,Personal Auto,SUV,566.4
FS55302,California,M,238998.1,27615.0,62.0,Personal Auto,Four-Door Car,297.6
TN79487,California,M,445811.34,17622.0,65.0,Personal Auto,Four-Door Car,312.0
HG32616,Nevada,M,529574.17,50200.0,135.0,Personal Auto,Sports Car,637.063458
UK41984,Arizona,F,383960.61,0.0,112.0,Personal Auto,SUV,537.6
LZ52266,California,F,373150.46,0.0,96.0,Personal Auto,Four-Door Car,460.8
